"","field_1","start_p10","lon","lat","altitude","dpto_ccdgo","mpio_ccdgo","zu_ccdgo","zu_cdivi","setu_ccdgo","setu_ccnct","secu_ccdgo","secu_ccnct","manz_ccdgo","manz_ccnct","cod_ctstr","manz_narea","manz_lati","manz_long","shape_Leng","shape_Area","MANZ_VIV","FT_ACT_VIV","Municipio"
"304",827,43100739,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"305",831,43150064,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"306",834,43164479,-75.5483627319336,6.29626941680908,1649,"5","1","0","5001000","103","50011000000000104","6","5001100000000010240","14","5.00110000000001e+20","50010103012",365.691467285156,6.29614019393921,-75.5484085083008,0.000853532401379198,2.98600006942706e-08,34,"VIV_CNPV2018","Medellin"
"307",837,43221546,-75.5505218505859,6.29718494415283,1598,"5","1","0","5001000","203","50011000000000200","3","5001100000000020480","29","5.00110000000002e+20","50010205001",4548.89599609375,6.297194480896,-75.5508728027344,0.00263283518142998,3.71499993434554e-07,43,"VIV_CNPV2018","Medellin"
"308",839,43259030,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"309",840,43262338,-75.5535659790039,6.28970623016357,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"310",841,43265078,-75.5477752685547,6.30013656616211,1625,"5","1","0","5001000","103","50011000000000104","3","5001100000000010240","9","5.00110000000001e+20","50010103035",10736.4072265625,6.30041694641113,-75.5481796264648,0.00800346489995718,8.76820024586777e-07,243,"RECUENTO 2021","Medellin"
"311",843,43269156,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"312",844,43275340,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"313",851,43380718,-75.539421081543,6.24152708053589,1724,"5","1","0","5001000","809","50011000000000808","2","5001100000000080896","25","5.00110000000008e+20","50010813061",1428.27319335938,6.24172639846802,-75.5395889282227,0.00152913108468056,1.1662999810369e-07,66,"RECUENTO 2023","Medellin"
"314",852,43381458,-75.5390548706055,6.24393320083618,1799,"5","1","0","5001000","808","50011000000000808","5","5001100000000080896","3","5.00110000000008e+20","500109008000",2014.19396972656,6.24358129501343,-75.5392532348633,0.00243584369309247,1.64479999398282e-07,40,"VIV_CNPV2018","Medellin"
"315",853,43381830,-75.5396041870117,6.24384498596191,1773,"5","1","0","5001000","808","50011000000000808","5","5001100000000080896","1","5.00110000000008e+20","500109008000",1161.93041992188,6.24383783340454,-75.539794921875,0.00139336264692247,9.4880000744979e-08,31,"RECUENTO 2023","Medellin"
"316",856,43441449,-75.5393295288086,6.24405908584595,1773,"5","1","0","5001000","808","50011000000000808","5","5001100000000080896","4","5.00110000000008e+20","500109008000",3504.29125976562,6.24352741241455,-75.5395812988281,0.00357352080754936,2.86160002360702e-07,50,"OPERATIVO FOCALIZADO 2022","Medellin"
"317",862,43510710,-75.5480346679688,6.29882049560547,1650,"5","1","0","5001000","103","50011000000000104","4","5001100000000010240","4","5.00110000000001e+20","50010103038",1940.62292480469,6.29894542694092,-75.5477447509766,0.00206375005654991,1.58489996238131e-07,80,"VIV_CNPV2018","Medellin"
"318",866,43533978,-75.5535659790039,6.28970623016357,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"319",870,43536319,-75.553352355957,6.28970909118652,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"320",871,43536648,-75.5535659790039,6.28970623016357,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"321",872,43542284,-75.5409393310547,6.24315118789673,1729,"5","1","0","5001000","808","50011000000000808","1","5001100000000080896","56","5.00110000000008e+20","50010811071",1279.58264160156,6.24300813674927,-75.5408248901367,0.00140674435533583,1.04489998875579e-07,66,"VIV_CNPV2018","Medellin"
"322",879,43567075,-75.5390548706055,6.24393320083618,1799,"5","1","0","5001000","808","50011000000000808","5","5001100000000080896","3","5.00110000000008e+20","500109008000",2014.19396972656,6.24358129501343,-75.5392532348633,0.00243584369309247,1.64479999398282e-07,40,"VIV_CNPV2018","Medellin"
"323",885,43595028,-75.5483169555664,6.28912973403931,1694,"5","1","0","5001000","105","50011000000000104","3","5001100000000010240","2","5.00110000000001e+20","50010105024",1441.10900878906,6.28903722763062,-75.5481109619141,0.00168996350839734,1.17689999967752e-07,84,"VIV_CNPV2018","Medellin"
"324",892,43610680,-75.5483169555664,6.28912973403931,1694,"5","1","0","5001000","105","50011000000000104","3","5001100000000010240","2","5.00110000000001e+20","50010105024",1441.10900878906,6.28903722763062,-75.5481109619141,0.00168996350839734,1.17689999967752e-07,84,"VIV_CNPV2018","Medellin"
"325",893,43611767,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"326",898,43635359,-75.5470886230469,6.29416084289551,1708,"5","1","0","5001000","104","50011000000000104","3","5001100000000010240","18","5.00110000000001e+20","50010104045",2209.25415039062,6.29399108886719,-75.5473556518555,0.00188788305968046,1.8042000249352e-07,60,"VIV_CNPV2018","Medellin"
"327",899,43639779,-75.5394134521484,6.23852825164795,1678,"5","1","0","5001000","809","50011000000000808","1","5001100000000080896","21","5.00110000000008e+20","50010813043",3775.11865234375,6.2387170791626,-75.5396194458008,0.00242397375404835,3.08269989091059e-07,62,"RECUENTO 2023","Medellin"
"328",910,43754194,-75.5483169555664,6.28912973403931,1694,"5","1","0","5001000","105","50011000000000104","3","5001100000000010240","2","5.00110000000001e+20","50010105024",1441.10900878906,6.28903722763062,-75.5481109619141,0.00168996350839734,1.17689999967752e-07,84,"VIV_CNPV2018","Medellin"
"329",911,43755833,-75.5407485961914,6.24251556396484,1756,"5","1","0","5001000","808","50011000000000808","1","5001100000000080896","50","5.00110000000008e+20","50010812041",22907.13671875,6.24376058578491,-75.5417251586914,0.00886865705251694,1.87059004019829e-06,7,"VIV_CNPV2018","Medellin"
"330",912,43810860,-75.553352355957,6.28970909118652,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"331",915,43905793,-75.5388793945312,6.23903942108154,1699,"5","1","0","5001000","809","50011000000000808","2","5001100000000080896","14","5.00110000000008e+20","50010813049",2801.46240234375,6.2392201423645,-75.5387344360352,0.00246306485496461,2.28770005605838e-07,50,"VIV_CNPV2018","Medellin"
"332",916,43907166,-75.5480194091797,6.29830980300903,1550,"5","1","0","5001000","103","50011000000000104","4","5001100000000010240","6","5.00110000000001e+20","50010103034",2075.82421875,6.29851722717285,-75.5479965209961,0.00202483148314059,1.69529997151585e-07,46,"VIV_CNPV2018","Medellin"
"333",917,43912061,-75.5476913452148,6.29816675186157,1656,"5","1","0","5001000","103","50011000000000104","5","5001100000000010240","7","5.00110000000001e+20","50010103031",2133.06030273438,6.29800796508789,-75.5475540161133,0.00211045402102172,1.74199996649804e-07,74,"RECUENTO 2022","Medellin"
"334",918,43913057,-75.5479583740234,6.29908227920532,1583,"5","1","0","5001000","103","50011000000000104","4","5001100000000010240","3","5.00110000000001e+20","50010103037",2106.60913085938,6.29920959472656,-75.5482559204102,0.00246238266117871,1.72040003576512e-07,89,"VIV_CNPV2018","Medellin"
"335",919,43915081,-75.553352355957,6.28970909118652,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"336",921,43924916,-75.5490493774414,6.2954216003418,1650,"5","1","0","5001000","103","50011000000000104","6","5001100000000010240","9","5.00110000000001e+20","500100207047",3812.51904296875,6.29547166824341,-75.5493698120117,0.00300455442629755,3.11359997340332e-07,82,"VIV_CNPV2018","Medellin"
"337",922,43973029,-75.540397644043,6.24279117584229,1756,"5","1","0","5001000","808","50011000000000808","1","5001100000000080896","62","5.00110000000008e+20","50010813059",3996.7607421875,6.24255752563477,-75.5402145385742,0.0026031113229692,3.26370013681299e-07,81,"VIV_CNPV2018","Medellin"
"338",924,43997530,-75.5483169555664,6.28912973403931,1694,"5","1","0","5001000","105","50011000000000104","3","5001100000000010240","2","5.00110000000001e+20","50010105024",1441.10900878906,6.28903722763062,-75.5481109619141,0.00168996350839734,1.17689999967752e-07,84,"VIV_CNPV2018","Medellin"
"339",926,44003061,-75.5490570068359,6.24134540557861,1574,"5","1","0","5001000","904","50011000000000904","1","5001100000000090112","36","5.00110000000009e+20","0",754.747192382812,6.24138307571411,-75.5489959716797,0.00131101754959673,6.16299971056833e-08,0,"OTROS USOS","Medellin"
"340",927,44008242,-75.553352355957,6.28970909118652,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"341",1008,70049056,-75.5523834228516,6.28354597091675,1607,"5","1","0","5001000","301","50011000000000304","5","5001100000000029696","5","5.00110000000003e+20","50010301008",13688.8115234375,6.28277635574341,-75.5523986816406,0.0108092753216624,1.11788995127426e-06,291,"VIV_CNPV2018","Medellin"
"342",1013,70540124,-75.5377426147461,6.24997234344482,1909,"5","1","0","5001000","9061","50011000000009064","5","5001100000000906240","15","5.00110000000091e+20","500109008004",10510.3486328125,6.25044012069702,-75.5379409790039,0.00393359921872616,8.58289979532856e-07,26,"VIV_CNPV2018","Medellin"
"343",1016,71216514,-75.5535659790039,6.28970623016357,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"344",1017,71218215,-75.553352355957,6.28970909118652,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"345",1019,71276975,-75.5393600463867,6.23969984054565,1690,"5","1","0","5001000","809","50011000000000808","2","5001100000000080896","19","5.00110000000008e+20","50010813051",4173.35546875,6.23994874954224,-75.5391693115234,0.00272572203539312,3.4078999533449e-07,122,"VIV_CNPV2018","Medellin"
"346",1021,71365608,-75.5479583740234,6.2990574836731,1650,"5","1","0","5001000","103","50011000000000104","4","5001100000000010240","3","5.00110000000001e+20","50010103037",2106.60913085938,6.29920959472656,-75.5482559204102,0.00246238266117871,1.72040003576512e-07,89,"VIV_CNPV2018","Medellin"
"347",1031,71664592,-75.5470886230469,6.29416084289551,1708,"5","1","0","5001000","104","50011000000000104","3","5001100000000010240","18","5.00110000000001e+20","50010104045",2209.25415039062,6.29399108886719,-75.5473556518555,0.00188788305968046,1.8042000249352e-07,60,"VIV_CNPV2018","Medellin"
"348",1032,71671195,-75.5535659790039,6.28970623016357,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"349",1037,71728862,-75.5276947021484,6.23406791687012,1824,"5","1","0","5001000","9066","50011000000009064","2","5001100000000906240","3","5.00110000000091e+20","50010817033",2650.16088867188,6.23454427719116,-75.5278854370117,0.00266989041119814,2.16410001030454e-07,32,"VIV_CNPV2018","Medellin"
"350",1039,71763215,-75.5409851074219,6.24297285079956,1729,"5","1","0","5001000","808","50011000000000808","1","5001100000000080896","58","5.00110000000008e+20","50010811065",857.486328125,6.24303197860718,-75.5411376953125,0.00106777134351432,7.00200004644103e-08,31,"VIV_CNPV2018","Medellin"
"351",1040,71769872,-75.5523834228516,6.28354597091675,1607,"5","1","0","5001000","301","50011000000000304","5","5001100000000029696","5","5.00110000000003e+20","50010301008",13688.8115234375,6.28277635574341,-75.5523986816406,0.0108092753216624,1.11788995127426e-06,291,"VIV_CNPV2018","Medellin"
"352",1041,71796175,-75.5505294799805,6.29718255996704,1598,"5","1","0","5001000","203","50011000000000200","3","5001100000000020480","29","5.00110000000002e+20","50010205001",4548.89599609375,6.297194480896,-75.5508728027344,0.00263283518142998,3.71499993434554e-07,43,"VIV_CNPV2018","Medellin"
"353",1105,8299054,-75.5535659790039,6.28966522216797,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"354",1163,98657538,-75.553352355957,6.28970909118652,1554,"5","1","0","5001000","106","50011000000000104","3","5001100000000010240","11","5.00110000000001e+20","50010106036",3780.75415039062,6.28958892822266,-75.5536575317383,0.00362906930968165,3.08760007783349e-07,87,"VIV_CNPV2018","Medellin"
"355",3,1000438461,-75.5485771,6.2979124,1634,"05","001","000","05001000","0103","050011000000000103","04","05001100000000010304","07","0500110000000001030407","050010103029",3206.25061369,6.29812711109,-75.5486641485,0.00367744289,2.6185e-07,99,"RECUENTO 2023","Medellin"
"356",4,1000536137,-75.5257802,6.2342535,1890,"05","001","000","05001000","9066","050011000000009066","02","05001100000000906602","10","0500110000000090660210","050010817028",3389.0512245,6.23450369328,-75.5258537334,0.00284110171,2.7675e-07,43,"VIV_CNPV2018","Medellin"
"357",6,1000638664,-75.5410328,6.2431882,1729,"05","001","000","05001000","0808","050011000000000808","01","05001100000000080801","57","0500110000000008080157","050010811066",1080.15366013,6.24330273227,-75.5412124756,0.00140964026,8.82e-08,50,"VIV_CNPV2018","Medellin"
"358",9,1001033236,-75.5496266,6.2962615,1628,"05","001","000","05001000","0103","050011000000000103","06","05001100000000010306","15","0500110000000001030615","050010103006",839.872488533,6.29602956273,-75.5496442417,0.00120570273,6.859e-08,30,"VIV_CNPV2018","Medellin"
"359",10,1001139233,-75.5524269,6.290313,1585,"05","001","000","05001000","0105","050011000000000105","04","05001100000000010504","14","0500110000000001050414","050010105010",8541.68403039,6.29052459444,-75.5528273315,0.00580305661,6.9757e-07,184,"VIV_CNPV2018","Medellin"
"360",12,1001359510,-75.5401638,6.23986573,1698,"05","001","000","05001000","0809","050011000000000809","01","05001100000000080901","17","0500110000000008090117","050010812008",2024.27658029,6.24005290754,-75.5401704373,0.00182565605,1.653e-07,57,"VIV_CNPV2018","Medellin"
"361",13,1001851457,-74.8167948,10.9528085,47,"08","001","000","08001000","3705","080011000000003705","13","08001100000000370513","02","0800110000000037051302","0800101080155",2418.62690018,10.9529945225,-74.8168654097,0.00200251311,2.0001e-07,38,"RECUENTO 2022","Baranquilla"
"362",14,1002022185,-74.806648,10.940915,70,"08","001","000","08001000","3001","080011000000003001","10","08001100000000300110","09","0800110000000030011009","0800101070376",11777.567973,10.9410114436,-74.8064838027,0.00541623999,9.7391e-07,93,"RECUENTO 2020","Baranquilla"
